current
0.116657756
0.11967155
0.12026399
0.12289592
0.12523541
0.12958252
0.1271267
0.12415319
0.13293077
0.12736562
0.12982383
0.1312165
0.1301094
0.1321926
0.12952718
0.12448714
0.13241354
0.1251229
0.12264815
0.12445612
0.120748356
0.11963334
0.124386385
0.11463473
0.113168865
0.113278665
0.115124375
0.10657033
0.10459277
0.10836177
0.10509823
0.108848624
0.111996934
0.10841769
0.10762935
0.11313695
0.116709776
0.11037517
0.11937053
0.12088758
0.12286226
0.12521979
0.1296962
0.123471625
0.12620656
0.12582175
0.1280961
0.13350868
0.12547553
0.12729374
0.13413154
0.132937
0.12842117
0.13147327
0.12911382
0.13157189
0.12610137
0.12761681
0.13101621
0.123358645
0.12014799
0.120602995
0.115813985
0.122623995
0.114662364
0.11211013
0.10940276
0.1143816
0.113091
0.10863105
0.11172935
0.10559745
0.11104435
0.1124482
0.11703182
0.110616475
0.11028709
0.11277381
0.11290012
0.12244563
0.12464592
0.12252499
0.12675406
0.12494178
0.12559251
0.12607196
0.127159
0.12426666
0.13030332
0.12975588
0.13223608
0.13015746
0.12902245
0.12629649
0.12830663
0.12928578
0.12244783
0.12480233
0.123789296
0.11941015
0.11823643
0.11912749
0.113509566
0.11650987
0.111436084
0.11611749
0.118923314
0.10850766
0.112092055
0.107942894
0.113122866
0.10632734
0.1119312
0.10847097
0.111288875
0.109835856
0.116589196
0.112949155
0.11856572
0.11740336
0.119656585
0.122007616
0.1208047
0.125171
0.13046886
0.124736786
0.1316056
0.13340436
0.1270621
0.12551172
0.13090588
0.12823465
0.13511637
0.12901449
0.12568358
0.15136828
0.15688625
0.15056504
0.15096034
0.15217043
0.1462859
0.14603655
0.14459881
0.14524876
0.14363307
0.14000727
0.13983946
0.13771328
0.13379528
0.1386346
0.14341526
0.13521065
0.13590904
0.13621643
0.1418223
0.11427439
0.11364654
0.112706035
0.11718696
0.113741785
0.12043028
0.124178916
0.119336575
0.11994235
0.13061617
0.1252358
0.13149801
0.12844807
0.1290247
0.13119212
0.127348
0.13027437
0.1283661
0.12494858
0.12910262
0.12628114
0.12540677
0.12090942
0.12786438
0.12419449
0.12289247
0.11751932
0.11172228
0.12131885
0.11393885
0.11068253
0.11316024
0.1145913
0.11042029
0.11395884
0.113249
0.10689397
0.10846806
0.113962546
0.10377199
0.112480566
0.10982966
0.114030436
0.11601337
0.11736092
0.11834322
0.118272915
0.1299659
0.13014229
0.122391656
0.13181742
0.12689178
0.12929763
0.12932074
0.12789764
0.13295156
0.13025454
0.1280809
0.1249963
0.12540938
0.12214693
0.12591453
0.12094991
0.12229349
0.12567465
0.1235979
0.11833882
0.11664858
0.12109972
0.11568441
0.11194551
0.10763177
0.112271555
0.11297741
0.10822816
0.11087361
0.1090324
0.10993734
0.10362647
0.111244485
0.11583704
0.11222794
0.11561768
0.11464198
0.11951698
0.11935043
0.11874662
0.12708783
0.1273267
0.124063134
0.12856443
0.1297024
0.13083696
0.124427795
0.1328967
0.1282909
0.1288034
0.13742422
0.12981568
0.1269312
0.12045518
0.13004714
0.120504275
0.12007985
0.12057029
0.124249235
0.120755374
0.11643632
0.11638497
0.11232099
0.113347895
0.11212984
0.113996245
0.11339097
0.11160505
0.10891296
0.11234859
0.11021353
0.10784419
0.11069997
0.113182515
0.1168528
0.11490951
0.11328223
0.11860588
0.12034037
0.122121856
0.12584978
0.12759668
0.12409522
0.12522264
0.12496957
0.13100651
0.13385703
0.12893164
0.12927571
0.13427722
0.13102724
0.13021877
0.13172424
0.13631406
0.13029726
0.12834466
0.12925667
0.12701379
0.12654202
0.121319525
0.12699309
0.12604997
0.115486935
0.12307112
0.11668506
0.12086768
0.11749091
0.117416255
0.11665152
0.12096632
0.113977484
0.12012027
0.11521382
0.11507795
0.121096246
0.11387326
0.11978175
0.118117385
0.12370022
0.12154128
0.121926546
0.12845813
0.124403164
0.12283289
0.12653963
0.13076717
0.13368668
0.13021027
0.13395458
0.12580235
0.12818077
0.12804434
0.1277465
0.12732334
0.12795058
0.12320548
0.123507254
0.121428974
0.11722233
0.11809465
0.11647885
0.11496485
0.11421742
0.11315595
0.110612944
0.11490808
0.106980994
0.10796021
0.11833989
0.10700914
0.10642817
0.113293365
0.10567847
0.11222311
0.120559625
0.110825285
0.11096393
0.11393811
0.12269508
0.124938674
0.1215524
0.12658954
0.13004862
0.1324331
0.12735116
0.12200565
0.12704793
0.12859647
0.12922318
0.1293133
0.13286725
0.13273335
0.12757514
0.13036652
0.12695083
0.124733426
0.1258098
0.1217811
0.12617344
0.114120424
0.11536432
0.115080535
0.1154405
0.11673281
0.111836635
0.10682324
0.11301698
0.11238799
0.10417443
0.110111706
0.10571901
0.10909598
0.1092014
0.11535673
0.114472635
0.11160332
0.11955003
0.11413424
0.12099034
0.11912231
0.12199314
0.12605272
0.1274422
0.13108197
0.12784341
0.12982942
0.12819736
0.13042286
0.13131846
0.12958196
0.124099314
0.12990448
0.12918386
0.12503055
0.12202469
0.12896754
0.124564506
0.1208771
0.1165889
0.11597021
0.1208176
0.11587308
0.11247039
0.114458
0.109466635
0.115592465
0.114547834
0.108723395
0.10811399
0.10226872
0.106044695
0.10707153
0.1123154
0.11195023
0.11008614
0.1146166
0.11842584
0.120019175
0.11430099
0.12117955
0.118940145
0.1272451
0.12823029
0.12437698
0.12579204
0.12752627
0.12275218
0.13088478
0.12918146
0.1327874
0.12621534
0.1270527
0.12357059
0.124058194
0.12233191
0.12752783
0.12099539
0.12193687
0.11885771
0.11462726
0.11640493
0.1172574
0.11049887
0.115356274
0.109360665
0.109640986
0.11208148
0.10813281
0.11011273
0.10917904
0.110877536
0.103947714
0.106420785
0.114776835
0.11723369
0.11272863
0.116177745
0.11931981
0.122079656
0.11548131
0.12043205
0.12354217
0.12798728
0.13456637
0.12740615
0.12468913
0.13071737
0.13383988
0.13032404
0.12715694
0.13238455
0.1309007
0.12501192
0.12821534
0.12886965
0.12808557
0.12289082
0.120490104
0.12368182
0.11480518
0.11822557
0.111350015
0.11731827
0.1121548
0.11571558
0.11256418
0.10681977
0.114397
0.11465374
0.112769976
0.10820467
0.11017189
0.11234611
0.1108178
0.11919919
0.11589307
0.108799785
0.11945372
0.11895553
0.12133957
0.12198431
0.12696104
0.12923692
0.12792023
0.12707223
0.12878606
0.12956937
0.1274696
0.13173679
0.13125701
0.1341319
0.13267611
0.12603314
0.12953196
0.12302499
0.1266277
0.12154033
0.118494585
0.12084014
0.11041196
0.111656904
0.11492762
0.114369474
0.11182097
0.10717152
0.10863626
0.111663066
0.11186846
0.10995133
0.113593616
0.111681625
0.108847566
0.11106832
0.10872033
0.11379773
0.11879639
0.1189657
0.12264168
0.11909135
0.12560265
0.122510254
0.12895466
0.12581228
0.12919275
0.1325155
0.12832978
0.13016573
0.13374348
0.12960099
0.1259142
0.13593958
0.12750077
0.12856644
0.13053909
0.12405237
0.1215163
0.12385138
0.116185114
0.11913628
0.11917077
0.116099976
0.11082974
0.11890468
0.11323955
0.116203286
0.110309824
0.1078494
0.11093066
0.10935264
0.10658983
0.114898786
0.10922313
0.10638903
0.11691343
0.11260925
0.11363662
0.11161367
0.12365848
0.11613156
0.12173969
0.12582803
0.12580505
0.1256989
0.12196607
0.125661
0.12947346
0.12714905
0.13048697
0.13204522
0.1327644
0.12583202
0.1355
0.13039261
0.12706593
0.12914646
0.13163613
0.11877401
0.12088855
0.1128647
0.11901361
0.11800601
0.11534261
0.112158544
0.10678039
0.11303043
0.11545624
0.108716376
0.111443296
0.10529557
0.11149476
0.109309286
0.10880268
0.10962874
0.1117481
0.115269445
0.111523606
0.115718484
0.11831124
0.116702884
0.12695435
0.12052968
0.12253159
0.12294293
0.13246651
0.12974888
0.12610029
0.13282926
0.13047898
0.13077176
0.12884346
0.12726232
0.12992336
0.1264549
0.13252133
0.12206998
0.12914838
0.12275621
0.1224616
0.12249947
0.11654491
0.119502574
0.10733746
0.11196218
0.110156745
0.10814931
0.11044507
0.11164668
0.1122311
0.11072263
0.10812604
0.11159649
0.111462794
0.114718
0.115259744
0.11421358
0.11276834
0.11495098
0.116786286
0.1190542
0.1223685
0.12523569
0.12438655
0.12592623
0.12750098
0.12654245
0.12613389
0.12424425
0.12779143
0.13141944
0.12776814
0.12879714
0.13030936
0.12965223
0.12383247
0.12886903
0.12792195
0.11970062
0.11909284
0.12357327
0.1179951
0.110250495
0.11126105
0.11337404
0.109439805
0.11066956
0.12559475
0.12928382
0.12365937
0.12762524
0.12881702
0.12919998
0.12635182
0.120427586
0.12871903
0.13167496
0.12962452
0.1365512
0.13542278
0.13611244
0.1392311
0.1384979
0.1314691
0.13878806
0.1450702
0.14007501
0.1521071
0.1502435
0.1590961
0.15891193
0.15109274
0.15381992
0.15073603
0.15380245
0.15246758
0.15218042
0.14940311
0.15576385
0.14234802
0.13873565
0.14112385
0.13607332
0.13485016
0.13498566
0.13402982
0.13291343
0.11264459
0.108970866
0.10958457
0.1126827
0.10782415
0.1096958
0.112187214
0.10608513
0.10577422
0.1151605
0.11693614
0.12310249
0.11890994
0.12245922
0.12097792
0.12398185
0.12954168
0.119505875
0.12831192
0.13449693
0.12975617
0.13446228
0.12798925
0.12990385
0.12997746
0.122857794
0.12540554
0.12479954
0.12953727
0.1284943
0.12551202
0.12556247
0.1210719
0.123605795
0.11846202
0.11708342
0.11466332
0.1161755
0.11166534
0.11483912
0.13108805
0.13058725
0.13557996
0.13312893
0.132156
0.13655417
0.13266271
0.13470379
0.14052118
0.14213413
0.14357185
0.13945802
0.14552233
0.14054771
0.1422382
0.13943337
0.15295307
0.14668047
0.16492397
0.16359168
0.14583349
0.1432216
0.14080037
0.14616293
0.14041363
0.14183629
0.13742733
0.13865623
0.1424446
0.13482217
0.1349344
0.13792099
0.13477145
0.14081404
0.13877527
0.129144
0.13196944
0.13120793
0.111136496
0.10742321
0.11105304
0.1099709
0.10881583
0.11132695
0.10787093
0.10703344
0.11141718
0.11306774
0.109399
0.11690642
0.11014865
0.11517549
0.11766163
0.11809133
0.119869165
0.1287034
0.12198725
0.13320152
0.12838244
0.12836634
0.13033879
0.13710035
0.1268961
0.12663874
0.12761228
0.12960699
0.12373275
0.12815718
0.13215171
0.12633207
0.123661846
0.12123569
0.12425988
0.1175225
0.123974845
0.12270991
0.116230346
0.114087604
0.11602091
0.115194224
0.10867196
0.10890977
0.10615607
0.11122719
0.112123
0.10643966
0.109724335
0.10786807
0.11023253
0.1157752
0.11325965
0.11600735
0.11355372
0.120560974
0.12143152
0.12090329
0.12397286
0.12641874
0.124626465
0.123661384
0.13432679
0.12761074
0.1295866
0.13303252
0.14046405
0.12577711
0.13025954
0.12596752
0.1254547
0.12371722
0.12116294
0.1229663
0.11714084
0.12284042
0.11860067
0.11817714
0.11406153
0.11302054
0.11379162
0.108417675
0.110015966
0.107910596
0.10745141
0.103670485
0.1141411
0.10842982
0.114580065
0.11511621
0.109070934
0.11085691
0.1231416
0.12216261
0.1183411
0.120772116
0.11967181
0.12438723
0.12238836
0.119780794
0.1231064
0.12815344
0.12551686
0.12930873
0.1266529
0.12765294
0.13243638
0.130253
0.12888107
0.13072707
0.12851289
0.13021754
0.123160325
0.121801265
0.117661014
0.11871306
